exp_name,dataset,model_name,sampling_strategy,remasking_strategy,num_samples,ca_rmsd_mean,ca_rmsd_median,ca_rmsd_std,bb_rmsd_mean,bb_rmsd_median,bb_rmsd_std,bb_tmscore_mean,bb_tmscore_median,bb_tmscore_std,mean_plddt_mean,mean_plddt_median,mean_plddt_std,inv_fold_seq_recovery_mean,inv_fold_seq_recovery_median,inv_fold_seq_recovery_std,pmpnn_seq_recovery_mean,pmpnn_seq_recovery_median,pmpnn_seq_recovery_std,pmpnn_bb_rmsd_mean,pmpnn_bb_rmsd_median,pmpnn_bb_rmsd_std,length_mean,length_median,length_std,helix_percent_mean,helix_percent_median,helix_percent_std,strand_percent_mean,strand_percent_median,strand_percent_std
inv_folding_remasking_strategies,PDB_date,dplm2_150m,annealing@2.0:0.1,no_remask,449,4.207841865589607,2.036297384692323,6.457819609317071,4.155421596522936,1.989348439226444,6.449608944576802,0.8970149501241177,0.947951718414318,0.12896684387763865,77.46942410543394,81.22071838378906,12.657003320283808,0.5017837828278277,0.4937500059604645,0.1144273806570722,0.0,0.0,0.0,0.0,0.0,0.0,193.0913140311804,178.0,81.04703542560952,0.3957875383016213,0.3884615384615384,0.21022493789519736,0.23258212052292385,0.2151898734177215,0.16475606119413277
inv_folding_remasking_strategies,PDB_date,dplm2_150m,argmax,no_remask,449,4.120246729563155,1.9214833680291987,6.388252301603503,4.06686552373305,1.883554650916244,6.3797340433777565,0.8971160224473252,0.9489429497584724,0.131591539538492,77.49428791989197,81.07991790771484,12.810788809233786,0.5010383223704081,0.4911242723464966,0.11485280054983733,0.0,0.0,0.0,0.0,0.0,0.0,193.0913140311804,178.0,81.04703542560952,0.3957875383016213,0.3884615384615384,0.21022493789519736,0.2326018293325949,0.2147651006711409,0.16483991060870892
inv_folding_remasking_strategies,cameo2022,dplm2_650m,annealing@2.0:0.1,cond,183,5.296813762675544,3.767547346753143,5.0379851407429115,5.240141866415837,3.716953660567668,5.029392298323166,0.8586996586028721,0.925283512533879,0.1588982111618256,77.97527713462955,81.2230224609375,11.723701198377768,0.47705443199377895,0.4930555522441864,0.1303954809639264,0.0,0.0,0.0,0.0,0.0,0.0,247.4863387978142,230.0,147.49007034923713,0.3656579771212801,0.3679012345679012,0.20697668730793542,0.2190930612729525,0.2060301507537688,0.14899508650549825
inv_folding_remasking_strategies,cameo2022,dplm2_650m,annealing@2.0:0.1,no_remask,183,5.484381981702451,3.89014366777742,5.08926389180701,5.428010357932508,3.857339033423487,5.080689565774747,0.8639294405543887,0.930187883384878,0.15789914825934,77.5146889399961,81.06507110595703,12.046066183373846,0.48221868044528804,0.5,0.13066735880575145,0.0,0.0,0.0,0.0,0.0,0.0,247.4863387978142,230.0,147.49007034923713,0.36567020191070804,0.3679012345679012,0.20698118615528446,0.21920772105156539,0.2060301507537688,0.14910781736829457
inv_folding_remasking_strategies,PDB_date,dplm2_650m,argmax,cond,449,3.4445132029489365,1.7042993162813085,6.156332596094128,3.3965299265715916,1.6540015540076305,6.150723519646556,0.909779616376455,0.954437554510176,0.12165196792826906,80.13825971777561,83.27071380615234,11.493472160466078,0.5569509213379603,0.5412843823432922,0.14040419578133298,0.0,0.0,0.0,0.0,0.0,0.0,193.0913140311804,178.0,81.04703542560952,0.3958251727880884,0.3884615384615384,0.21032786431705644,0.23296362058667008,0.2167300380228136,0.16474247609009002
inv_folding_remasking_strategies,PDB_date,dplm2_150m,argmax,cond,449,4.140253011471243,1.967736121440468,6.406757396369015,4.086900893603538,1.925869261243812,6.398895919496873,0.8972893380470469,0.9480465000443492,0.13006116412499708,77.32338846287377,81.04484558105469,12.771870022631841,0.49977995438671324,0.4899497628211975,0.11641976033842856,0.0,0.0,0.0,0.0,0.0,0.0,193.0913140311804,178.0,81.04703542560952,0.3957642171341636,0.3884615384615384,0.21020843834303554,0.23256850518365416,0.2147651006711409,0.16471695101128145
inv_folding_remasking_strategies,PDB_date,dplm2_150m,annealing@2.0:0.1,cond,449,4.275615829119115,2.0055354428831778,6.560233310205281,4.221025217471278,1.9598613935289544,6.55293799344556,0.8948661877611152,0.9456639924605772,0.12866925240255322,77.28562780265553,81.06541442871094,12.514979671841251,0.4960645009786355,0.4865771830081939,0.11626317003229417,0.0,0.0,0.0,0.0,0.0,0.0,193.0913140311804,178.0,81.04703542560952,0.39578068512615777,0.3884615384615384,0.2102812586688741,0.23250501522332329,0.2151898734177215,0.16462397059224662
inv_folding_remasking_strategies,cameo2022,dplm2_150m,argmax,no_remask,183,6.372132365743617,4.1196320805174125,5.97898077258988,6.3112981130779415,4.095907699758815,5.971743420610191,0.8456217350797264,0.9206110308803238,0.17148563604652767,75.29661905048975,79.26561737060547,12.940640904329346,0.44493472714567445,0.4599056541919708,0.11627421983222967,0.0,0.0,0.0,0.0,0.0,0.0,247.4863387978142,230.0,147.49007034923713,0.36581851695704876,0.3679458239277652,0.20679038132576902,0.21928968040701427,0.2098445595854922,0.14888293211420123
inv_folding_remasking_strategies,cameo2022,dplm2_150m,annealing@2.0:0.1,no_remask,183,6.387977579873907,3.9119204565198,5.983306466931634,6.326680894199704,3.8492861845462,5.976748370196653,0.8460261334390143,0.9225326472735288,0.17103989452700538,75.46054384617206,79.73249816894531,13.202607170106262,0.44483716977261456,0.4585062265396118,0.11650288191063561,0.0,0.0,0.0,0.0,0.0,0.0,247.4863387978142,230.0,147.49007034923713,0.36581851695704876,0.3679458239277652,0.20679038132576902,0.21931446996522125,0.2098445595854922,0.14889701977206518
inv_folding_remasking_strategies,cameo2022,dplm2_650m,argmax,no_remask,183,5.427969181147799,3.8394131641353297,5.169753151625746,5.374335956400332,3.753269152035248,5.162788445165853,0.8624133032278165,0.930081276012634,0.1620352638407186,77.92633489181435,81.46554565429688,11.870662565918007,0.4828478853152098,0.5,0.1313430183540139,0.0,0.0,0.0,0.0,0.0,0.0,247.4863387978142,230.0,147.49007034923713,0.36567020191070804,0.3679012345679012,0.20698118615528446,0.21930764250778087,0.2060301507537688,0.14900373332927622
